Time_scraped,Gametime,Country,League,Match,bookie_home,highest_odd_home,bookie_draw,highest_odd_draw,bookie_away,highest_odd_away,TotalBookies,average_odd_home,average_odd_draw,average_odd_away,std_home,std_draw,std_away,median_home,median_draw,median_away,url
2023-01-17 18:53:35.937395,2023-01-17 20:45:00,England,National League North,AFC Telford - Kettering,188BET,1.8,10x10bet,3.63,10x10bet,4.75,27,1.75,3.44,4.31,0.0334975379395408,0.0939456691482618,0.2282142761307977,1.75,3.45,4.33,/soccer/england/national-league-north/telford-kettering-bJbjyij1/
2023-01-17 18:53:40.833949,2023-01-17 20:45:00,England,National League North,Brackley Town - King’S Lynn,10x10bet,2.44,188BET,3.25,bet-at-home,3.3,26,2.27,3.12,3.01,0.093286477390377,0.0866503550117866,0.1018650052272163,2.29,3.12,3.0,/soccer/england/national-league-north/brackley-king-s-lynn-QVZpcYCK/
2023-01-17 18:53:44.978998,2023-01-17 20:45:00,England,National League North,Peterborough Sports - Gloucester,Interwetten,2.15,10x10bet,3.7,10x10bet,4.1,27,1.86,3.51,3.86,0.1015436414115187,0.1324580322800422,0.3488291212469279,1.95,3.4,3.4,/soccer/england/national-league-north/peterborough-sports-gloucester-city-WWITlAK0/
2023-01-17 18:53:49.037616,2023-01-17 20:45:00,England,National League South,Taunton - Eastbourne Boro,Betsafe,2.7,Betfair,3.75,Betway,3.0,22,2.3,3.45,2.8,0.1905646242959534,0.1416315788665487,0.2104147812424052,2.33,3.275,2.75,/soccer/england/national-league-south/taunton-town-eastbourne-borough-rPsInHZ1/
2023-01-17 18:53:53.590769,2023-01-17 20:45:00,England,National League South,Farnborough - Slough,10x10bet,1.71,GGBET,4.2,Betfred,5.5,27,1.64,3.86,4.56,0.063084849343842,0.1130388330520878,0.416559821691928,1.55,3.85,5.0,/soccer/england/national-league-south/farnborough-slough-town-8674ht7G/
2023-01-17 18:53:57.500190,2023-01-17 20:45:00,England,National League South,Chippenham - Welling,bet-at-home,2.1,10x10bet,3.64,Betway,3.75,27,1.97,3.41,3.66,0.0724866952457781,0.1078611107136839,0.2447119748138287,2.03,3.38,3.4,/soccer/england/national-league-south/chippenham-town-welling-bDe0ryep/
2023-01-17 18:54:01.824634,2023-01-17 20:45:00,England,National League South,Ebbsfleet - Chelmsford,Dafabet,1.59,10x10bet,4.33,10x10bet,5.6,27,1.54,4.01,5.06,0.0275222817824582,0.1578151581523815,0.306148694786726,1.55,4.0,5.0,/soccer/england/national-league-south/ebbsfleet-chelmsford-nZye4IH3/
2023-01-17 18:54:06.027493,2023-01-17 20:45:00,England,National League South,Bath - Dulwich Hamlet,Betsafe,2.45,10x10bet,3.59,Betfair,3.25,28,2.22,3.38,3.07,0.1255376193718482,0.0999304605151777,0.1783466442358927,2.14,3.39,3.0,/soccer/england/national-league-south/bath-city-dulwich-hamlet-QuPMIHWd/
2023-01-17 18:54:10.951226,2023-01-17 20:45:00,England,National League South,Hampton & Richmond - Cheshunt,10x10bet,2.03,10x10bet,3.76,1xBet,4.06,27,1.95,3.58,3.39,0.0749320680003882,0.1540464718865248,0.3063766744820281,1.9,3.5,3.65,/soccer/england/national-league-south/hampton-richmond-cheshunt-YTEEfN6S/
2023-01-17 18:54:42.395667,2023-01-17 20:45:00,England,National League South,Hungerford - St. Albans,Betfair,4.0,10x10bet,3.74,10x10bet,2.07,27,3.26,3.58,2.0,0.3211553218315722,0.1086517952913225,0.0990628238679996,3.8,3.5,1.83,/soccer/england/national-league-south/hungerford-st-albans-U9XHkYK0/
2023-01-17 18:54:47.016888,2023-01-17 20:45:00,England,NPL Premier Division,Matlock - South Shields,10x10bet,3.08,10x10bet,3.63,10x10bet,2.25,25,2.92,3.44,2.19,0.1016613987706248,0.0973767939500988,0.0503650672589643,2.92,3.4,2.15,/soccer/england/npl-premier-division/matlock-south-shields-QoziYkID/
2023-01-17 18:54:51.072669,2023-01-17 20:45:00,England,NPL Premier Division,Guiseley - Lancaster,10x10bet,1.96,10x10bet,3.67,William Hill,3.9,25,1.9,3.49,3.63,0.03417601498127,0.0952890339965727,0.1592763635948535,1.88,3.45,3.6,/soccer/england/npl-premier-division/guiseley-lancaster-QT0ArecI/
2023-01-17 18:54:55.271207,2023-01-17 20:45:00,England,NPL Premier Division,Marske - Liversedge,William Hill,1.91,10x10bet,3.91,10x10bet,4.1,25,1.79,3.72,3.83,0.0370383584949441,0.1215328762105135,0.1640370689813738,1.78,3.7,3.75,/soccer/england/npl-premier-division/marske-united-liversedge-6Pwc6bkP/
2023-01-17 18:54:59.530502,2023-01-17 20:45:00,England,NPL Premier Division,Atherton - Warrington,10x10bet,3.36,10x10bet,3.55,Unibet,2.18,25,3.14,3.33,2.08,0.1422369853448813,0.1068082393825494,0.0432,3.15,3.3,2.09,/soccer/england/npl-premier-division/atherton-collieries-warrington-town-bcVJFaO7/
2023-01-17 18:55:04.317337,2023-01-17 20:45:00,England,Southern League Central Division,Needham Market - Barwell,Betway,1.85,10x10bet,4.5,10x10bet,4.4,19,1.64,4.2,4.26,0.085684469157763,0.2670812797114376,0.4357239971152035,1.68,4.04,4.1,/soccer/england/southern-league-central-division/needham-market-barwell-Qeot77F7/
2023-01-17 18:55:08.710588,2023-01-17 20:45:00,England,Southern League Central Division,Hednesford - Ilkeston,10x10bet,3.18,10x10bet,3.72,10x10bet,2.17,22,3.01,3.55,2.09,0.0988790479105785,0.0809205814108362,0.0345723579451026,3.0,3.5,2.085,/soccer/england/southern-league-central-division/hednesford-ilkeston-n3yaJy5U/
2023-01-17 18:55:14.632738,2023-01-17 20:45:00,England,Southern League Central Division,Nuneaton - Basford,Dafabet,2.02,10x10bet,3.94,10x10bet,4.2,27,1.74,3.73,4.01,0.0989672321101791,0.1614704379506094,0.2906107281847606,1.75,3.69,3.92,/soccer/england/southern-league-central-division/nuneaton-basford-utd-KAYbld44/
2023-01-17 18:55:18.735505,2023-01-17 20:45:00,England,Southern League Central Division,Alvechurch - Coalville,10x10bet,4.1,10x10bet,4.0,Betway,2.0,17,3.79,3.8,1.8,0.3615671387830355,0.179352931530106,0.0858904105809128,3.5,3.68,1.85,/soccer/england/southern-league-central-division/alvechurch-coalville-town-pYaWBBJP/
2023-01-17 18:55:23.256176,2023-01-17 20:45:00,England,Southern League South Division,Poole - Plymouth Parkway,10x10bet,1.91,10x10bet,4.4,1xBet,3.88,22,1.82,4.05,3.35,0.0675501038409684,0.1891739328224271,0.1969247034858126,1.785,4.1,3.4,/soccer/england/southern-league-south-division/poole-town-plymouth-parkway-rZ8wTCQR/
2023-01-17 18:55:27.298164,2023-01-17 20:45:00,England,Southern League South Division,Winchester - Harrow,Betfred,2.38,GGBET,3.58,Betsafe,2.75,14,2.31,3.32,2.7,0.0365683592462005,0.1152282561718616,0.053375833406484,2.3,3.3,2.63,/soccer/england/southern-league-south-division/winchester-city-harrow-borough-IoQYTMo2/
2023-01-17 18:55:33.305220,2023-01-17 20:45:00,Northern Ireland,NIFL Championship,Ballyclare - Annagh,10x10bet,3.94,10x10bet,3.82,Marsbet,1.91,23,3.71,3.62,1.84,0.1527405599012305,0.1393408734614981,0.0297246341480646,3.68,3.6,1.83,/soccer/northern-ireland/nifl-championship/ballyclare-annagh-CnYHLdvO/
2023-01-17 18:55:40.149591,2023-01-17 20:45:00,Scotland,Challenge Cup,Dundee FC - Dunfermline,10x10bet,1.79,bet365,4.0,10x10bet,4.4,29,1.74,3.74,4.21,0.0325893995881673,0.1232139946033394,0.1340896110114906,1.73,3.65,4.16,/soccer/scotland/challenge-cup/dundee-fc-dunfermline-p4AeC4d4/
2023-01-17 18:55:45.232170,2023-01-17 20:45:00,Wales,Cymru North,Colwyn Bay - Gresford,Betsafe,1.12,10x10bet,11.0,10x10bet,21.0,23,1.08,9.18,18.03,0.0207696885434716,0.9334342145498252,2.37909158053704,1.08,8.78,17.0,/soccer/wales/cymru-north/colwyn-bay-gresford-dAImxiCn/
2023-01-17 18:55:49.869282,2023-01-17 20:45:00,Wales,Cymru North,Porthmadog - Buckley,10x10bet,2.53,10x10bet,3.76,Marsbet,2.75,23,2.37,3.57,2.55,0.0763634726960005,0.1194774381339941,0.0679486072889958,2.38,3.55,2.55,/soccer/wales/cymru-north/porthmadog-buckley-IqZsnSuB/
2023-01-17 18:55:54.125414,2023-01-17 21:00:00,England,FA Cup,West Brom - Chesterfield,BC.Game,1.46,bet365,5.0,BetInAsia,8.0,30,1.43,4.7,6.87,0.0207203603572267,0.1931792489431052,0.5094659513211414,1.435,4.725,6.8,/soccer/england/fa-cup/west-brom-chesterfield-bZjGIDqM/
2023-01-17 18:55:58.025492,2023-01-17 21:00:00,England,Isthmian League Premier Division,Brightlingsea - Bognor Regis,10x10bet,4.33,Betsafe,4.33,10x10bet,1.77,24,4.01,3.9,1.7,0.229582577131241,0.176823338548834,0.0345783128886043,4.0,3.95,1.7,/soccer/england/isthmian-league-premier-division/brightlingsea-bognor-regis-zPwateog/
2023-01-17 18:56:02.012531,2023-01-17 21:00:00,Italy,Coppa Italia,Napoli - Cremonese,Pinnacle,1.3,BC.Game,6.4,Betfair,13.0,30,1.25,5.77,11.67,0.0205480466765632,0.319588102963104,0.904466447998794,1.25,5.8,11.97,/soccer/italy/coppa-italia/napoli-cremonese-dvMhCnp9/
2023-01-17 18:56:06.187405,2023-01-17 21:00:00,Spain,Copa del Rey,Alaves - Sevilla,GGBET,4.8,Betsafe,3.5,BetInAsia,1.94,30,4.33,3.38,1.88,0.2002723146118804,0.0909847362046086,0.0314624997240982,4.33,3.38,1.88,/soccer/spain/copa-del-rey/alaves-sevilla-0lz6kIZB/
2023-01-17 18:56:10.804051,2023-01-17 21:15:00,Brazil,Copa Sao Paulo de juniores,America MG U20 - RB Bragantino U20,10x10bet,1.92,10x10bet,3.79,10x10bet,3.84,25,1.84,3.59,3.59,0.0423320209770334,0.0913857756984094,0.1609939129284085,1.85,3.6,3.6,/soccer/brazil/copa-sao-paulo-de-juniores/america-mg-bragantino-jy0Bh9SB/
2023-01-17 18:56:15.027584,2023-01-17 23:30:00,Brazil,Campeonato Alagoano,CSA - ASA,Unibet,2.16,10x10bet,3.21,10x10bet,4.1,22,1.99,3.06,3.67,0.0589526354215017,0.0731987558039046,0.2512070036397988,1.96,3.04,3.72,/soccer/brazil/campeonato-alagoano/csa-asa-MXVrj1Mt/
2023-01-17 18:56:18.971901,2023-01-17 23:30:00,Brazil,Campeonato Paulista,Mirassol - Inter De Limeira,10x10bet,1.59,10x10bet,3.88,BetVictor,7.0,29,1.53,3.69,6.25,0.0261205473991801,0.117383281265139,0.2959022559315801,1.53,3.7,6.25,/soccer/brazil/campeonato-paulista/mirassol-internacional-de-limeira-6u82j61e/
2023-01-17 18:56:23.259970,2023-01-17 23:30:00,Brazil,Copa Sao Paulo de juniores,Ibrachina U20 - Fortaleza U20,10x10bet,2.65,1xBet,3.3,10x10bet,2.76,24,2.52,3.19,2.57,0.0999583246491589,0.1045418244319255,0.1012208462828789,2.515,3.225,2.6,/soccer/brazil/copa-sao-paulo-de-juniores/ibrachina-fortaleza-KrYn8QjP/
2023-01-17 18:56:27.085878,2023-01-18 00:00:00,Brazil,Campeonato Paranaense,Maringa FC - Rio Branco PR,10x10bet,1.41,GGBET,4.45,10x10bet,9.2,26,1.35,4.17,8.24,0.0269340636923255,0.1655044288722552,0.5479986448823568,1.35,4.15,8.3,/soccer/brazil/campeonato-paranaense/maringa-fc-rio-branco-pr-fmNvtNct/
2023-01-17 18:56:30.788144,2023-01-18 00:00:00,Brazil,Campeonato Paulista A2,Ponte Preta - Sao Caetano,10x10bet,1.45,10x10bet,4.5,BetVictor,9.5,25,1.38,4.16,7.42,0.0315569326773055,0.1481890684227417,0.6761483860810436,1.38,4.17,7.5,/soccer/brazil/campeonato-paulista-a2/ponte-preta-sao-caetano-K4m1mpq9/
2023-01-17 18:56:34.597272,2023-01-18 00:00:00,Brazil,Campeonato Pernambucano,Salgueiro - Sport Recife,BetInAsia,5.38,Marsbet,3.6,Marsbet,1.72,23,4.84,3.39,1.67,0.2590049302141492,0.0961351443205604,0.0327619586674512,4.75,3.4,1.67,/soccer/brazil/campeonato-pernambucano/salgueiro-sport-recife-bPalk8Pe/
2023-01-17 18:56:38.363896,2023-01-18 00:00:00,World,Club Friendly,Penarol (Uru) - San Lorenzo (Arg),Betsafe,2.1,BetInAsia,3.2,1xBet,4.14,28,2.01,3.07,3.68,0.0639475231286225,0.0670848913918866,0.2658724087886933,2.04,3.06,3.625,/soccer/world/club-friendly/penarol-san-lorenzo-4vA4MoOL/
2023-01-17 18:56:42.745531,2023-01-18 00:05:00,Mexico,Liga de Expansion MX,Tlaxcala - Zacatecas Mineros,10x10bet,2.84,Pinnacle,3.4,Pinnacle,2.55,29,2.73,3.17,2.43,0.0522251596534882,0.0914762010725384,0.0558066988252246,2.73,3.15,2.42,/soccer/mexico/liga-de-expansion-mx/tlaxcala-zacatecas-mineros-bB8h5ks6/
2023-01-17 18:56:47.006371,2023-01-17 01:30:00,Jamaica,Premier League,Waterhouse - Tivoli,10x10bet,2.01,BC.Game,3.15,1xBet,5.07,29,1.87,3.02,4.25,0.0588938867199689,0.0775087736202128,0.2369138677604534,1.86,3.0,4.2,/soccer/jamaica/premier-league/waterhouse-tivoli-SKVJtvQ8/
2023-01-17 18:56:51.661472,2023-01-17 01:30:00,World,Club Friendly,Nacional (Uru) - Belgrano (Arg),10x10bet,2.46,1xBet,3.12,10x10bet,3.41,18,2.34,2.86,3.14,0.0545152600676812,0.1024770374760929,0.1588228300907168,2.34,2.88,3.15,/soccer/world/club-friendly/club-nacional-ca-belgrano-de-cordoba-bPF0wjAn/
2023-01-17 18:56:55.688574,2023-01-17 01:45:00,Brazil,Copa Sao Paulo de juniores,Mirassol U20 - Palmeiras U20,10x10bet,8.7,10x10bet,5.4,1xBet,1.4,26,7.55,4.84,1.32,0.6401235319019873,0.2380122939492956,0.0360308874727088,7.5,4.85,1.33,/soccer/brazil/copa-sao-paulo-de-juniores/mirassol-palmeiras-UajnZuGF/
2023-01-17 18:56:59.722914,2023-01-17 02:00:00,Mexico,Liga MX Women,Club America W - Puebla W,Unibet,1.14,BetInAsia,9.76,BetInAsia,37.24,23,1.09,8.19,20.34,0.0197527246810444,0.8889302421592656,7.478091074917697,1.09,8.25,17.5,/soccer/mexico/liga-mx-women/club-america-puebla-GKv5RZGS/
2023-01-17 18:57:03.636791,2023-01-17 02:06:00,Mexico,Liga MX Women,Monterrey W - Santos Laguna W,1xBet,1.22,10x10bet,7.0,10x10bet,13.0,22,1.19,6.22,11.09,0.0199844981245278,0.3447915288215582,1.2284526314712323,1.185,6.0,11.0,/soccer/mexico/liga-mx-women/monterrey-santos-laguna-htWWMgPq/
2023-01-17 18:57:08.021819,2023-01-17 04:00:00,Mexico,Liga MX Women,Mazatlan FC W - Atlas W,Betfair,7.0,Betway,5.25,1xBet,1.46,23,6.17,4.85,1.37,0.3577095800608321,0.2172486488458117,0.052950738600481,6.18,4.85,1.37,/soccer/mexico/liga-mx-women/mazatlan-fc-atlas-n3VzMDvj/
2023-01-17 18:57:12.658971,2023-01-17 04:05:00,Mexico,Liga MX,Club Leon - Necaxa,GGBET,1.95,Betway,4.0,BetInAsia,4.62,30,1.76,3.73,4.23,0.0504909232766973,0.1333766596272876,0.191914622220982,1.75,3.75,4.3,/soccer/mexico/liga-mx/club-leon-necaxa-tzdVIYYH/
2023-01-17 19:50:49.617785,2023-01-17 21:00:00,England,FA Cup,West Brom - Chesterfield,BC.Game,1.47,Lasbet,5.1,BetInAsia,7.2,30,1.44,4.69,6.61,0.0247655674946756,0.2224070342612591,0.3291438388708904,1.44,4.7,6.59,/soccer/england/fa-cup/west-brom-chesterfield-bZjGIDqM/
2023-01-17 19:50:55.142853,2023-01-17 21:00:00,England,Isthmian League Premier Division,Brightlingsea - Bognor Regis,10x10bet,4.33,Betsafe,4.33,10x10bet,1.77,24,4.01,3.89,1.7,0.2274553527618112,0.1789315317532255,0.0345783128886043,4.0,3.95,1.7,/soccer/england/isthmian-league-premier-division/brightlingsea-bognor-regis-zPwateog/
2023-01-17 19:50:59.982048,2023-01-17 21:00:00,Italy,Coppa Italia,Napoli - Cremonese,BC.Game,1.35,GGBET,5.91,1xBet,11.1,30,1.31,5.2,9.7,0.021,0.2856026766136635,0.8694810712909933,1.3,5.225,9.725,/soccer/italy/coppa-italia/napoli-cremonese-dvMhCnp9/
2023-01-17 19:51:04.305586,2023-01-17 21:00:00,Spain,Copa del Rey,Alaves - Sevilla,1xBet,4.75,Marathonbet,3.44,BetInAsia,1.99,30,4.26,3.31,1.92,0.2383846098686369,0.0694014088873961,0.0377653574353827,4.225,3.3,1.92,/soccer/spain/copa-del-rey/alaves-sevilla-0lz6kIZB/
2023-01-17 19:51:08.388656,2023-01-17 21:15:00,Brazil,Copa Sao Paulo de juniores,America MG U20 - RB Bragantino U20,10x10bet,1.92,10x10bet,3.79,10x10bet,3.84,25,1.84,3.59,3.59,0.0417918652371487,0.0932815094217498,0.1614613266389199,1.85,3.6,3.6,/soccer/brazil/copa-sao-paulo-de-juniores/america-mg-bragantino-jy0Bh9SB/
2023-01-17 19:51:12.658321,2023-01-17 23:30:00,Brazil,Campeonato Alagoano,CSA - ASA,Unibet,2.16,10x10bet,3.19,10x10bet,4.1,22,1.98,3.07,3.71,0.0587472524414673,0.0635860190464997,0.2561636873382794,1.96,3.05,3.765,/soccer/brazil/campeonato-alagoano/csa-asa-MXVrj1Mt/
2023-01-17 19:51:16.690959,2023-01-17 23:30:00,Brazil,Campeonato Paulista,Mirassol - Inter De Limeira,bwin,1.57,10x10bet,3.99,BetVictor,7.0,29,1.52,3.71,6.32,0.0220743527907299,0.1304615423445375,0.2851542753686131,1.53,3.7,6.4,/soccer/brazil/campeonato-paulista/mirassol-internacional-de-limeira-6u82j61e/
2023-01-17 19:51:20.670502,2023-01-17 23:30:00,Brazil,Copa Sao Paulo de juniores,Ibrachina U20 - Fortaleza U20,Unibet,2.65,1xBet,3.3,10x10bet,2.86,24,2.49,3.18,2.6,0.0797348034981518,0.1060758376508681,0.1119888077245023,2.4850000000000003,3.225,2.575,/soccer/brazil/copa-sao-paulo-de-juniores/ibrachina-fortaleza-KrYn8QjP/
2023-01-17 19:51:24.459299,2023-01-18 00:00:00,Brazil,Campeonato Paranaense,Maringa FC - Rio Branco PR,10x10bet,1.41,GGBET,4.45,10x10bet,9.2,26,1.34,4.18,8.42,0.0300320341789076,0.1459472223647177,0.5029388483773157,1.33,4.2,8.5,/soccer/brazil/campeonato-paranaense/maringa-fc-rio-branco-pr-fmNvtNct/
2023-01-17 19:51:28.557784,2023-01-18 00:00:00,Brazil,Campeonato Paulista A2,Ponte Preta - Sao Caetano,10x10bet,1.45,10x10bet,4.5,BetVictor,9.5,25,1.38,4.16,7.36,0.0306620286347788,0.1482344089609427,0.6435533855089257,1.38,4.17,7.5,/soccer/brazil/campeonato-paulista-a2/ponte-preta-sao-caetano-K4m1mpq9/
2023-01-17 19:51:32.522229,2023-01-18 00:00:00,Brazil,Campeonato Pernambucano,Salgueiro - Sport Recife,BetInAsia,5.38,Betsafe,3.5,Marsbet,1.71,23,4.9,3.37,1.67,0.2498665050008925,0.0894744157706812,0.0314609608958704,4.9,3.35,1.67,/soccer/brazil/campeonato-pernambucano/salgueiro-sport-recife-bPalk8Pe/
2023-01-17 19:51:36.500313,2023-01-18 00:00:00,World,Club Friendly,Penarol (Uru) - San Lorenzo (Arg),Dafabet,2.09,Betsafe,3.2,1xBet,4.14,28,1.99,3.07,3.73,0.0562655874094513,0.0835561646622272,0.2512872472137113,1.99,3.1,3.7,/soccer/world/club-friendly/penarol-san-lorenzo-4vA4MoOL/
2023-01-17 19:51:40.777427,2023-01-18 00:05:00,Mexico,Liga de Expansion MX,Tlaxcala - Zacatecas Mineros,10x10bet,2.84,10x10bet,3.35,10x10bet,2.54,29,2.73,3.17,2.44,0.0547136095732377,0.0933801762298773,0.054556911562941,2.73,3.15,2.42,/soccer/mexico/liga-de-expansion-mx/tlaxcala-zacatecas-mineros-bB8h5ks6/
2023-01-17 19:51:45.190882,2023-01-17 01:30:00,Jamaica,Premier League,Waterhouse - Tivoli,10x10bet,2.01,BC.Game,3.15,1xBet,5.07,29,1.87,3.02,4.25,0.0588938867199689,0.0775087736202128,0.2369138677604534,1.86,3.0,4.2,/soccer/jamaica/premier-league/waterhouse-tivoli-SKVJtvQ8/
2023-01-17 19:51:49.109037,2023-01-17 01:30:00,World,Club Friendly,Nacional (Uru) - Belgrano (Arg),10x10bet,2.46,1xBet,3.12,10x10bet,3.41,18,2.34,2.86,3.14,0.0545152600676812,0.1024770374760929,0.1588228300907168,2.34,2.88,3.15,/soccer/world/club-friendly/club-nacional-ca-belgrano-de-cordoba-bPF0wjAn/
2023-01-17 19:51:53.898454,2023-01-17 01:45:00,Brazil,Copa Sao Paulo de juniores,Mirassol U20 - Palmeiras U20,10x10bet,8.7,10x10bet,5.4,1xBet,1.4,26,7.55,4.84,1.32,0.6401235319019873,0.2380122939492956,0.0360308874727088,7.5,4.85,1.33,/soccer/brazil/copa-sao-paulo-de-juniores/mirassol-palmeiras-UajnZuGF/
2023-01-17 19:51:58.683601,2023-01-17 02:00:00,Mexico,Liga MX Women,Club America W - Puebla W,Unibet,1.14,BetInAsia,9.76,BetInAsia,37.24,23,1.09,8.19,20.34,0.0197527246810444,0.8889302421592656,7.478091074917697,1.09,8.25,17.5,/soccer/mexico/liga-mx-women/club-america-puebla-GKv5RZGS/
2023-01-17 19:52:03.802112,2023-01-17 02:06:00,Mexico,Liga MX Women,Monterrey W - Santos Laguna W,1xBet,1.22,10x10bet,7.0,10x10bet,13.0,22,1.19,6.22,11.09,0.0199844981245278,0.3447915288215582,1.2284526314712323,1.185,6.0,11.0,/soccer/mexico/liga-mx-women/monterrey-santos-laguna-htWWMgPq/
2023-01-17 19:52:09.265876,2023-01-17 04:00:00,Mexico,Liga MX Women,Mazatlan FC W - Atlas W,Betfair,7.0,Betway,5.25,1xBet,1.46,23,6.17,4.85,1.37,0.3577095800608321,0.2172486488458117,0.052950738600481,6.18,4.85,1.37,/soccer/mexico/liga-mx-women/mazatlan-fc-atlas-n3VzMDvj/
2023-01-17 19:52:16.002117,2023-01-17 04:05:00,Mexico,Liga MX,Club Leon - Necaxa,GGBET,1.95,Betway,4.0,BetInAsia,4.62,30,1.76,3.73,4.23,0.0504909232766973,0.1333766596272876,0.191914622220982,1.75,3.75,4.3,/soccer/mexico/liga-mx/club-leon-necaxa-tzdVIYYH/
2023-01-17 20:50:57.313938,2023-01-17 23:30:00,Brazil,Campeonato Alagoano,CSA - ASA,William Hill,2.1,10x10bet,3.19,10x10bet,4.1,22,1.97,3.06,3.76,0.0431219680932051,0.0656184815731585,0.1980571960130758,1.955,3.04,3.765,/soccer/brazil/campeonato-alagoano/csa-asa-MXVrj1Mt/
2023-01-17 20:51:01.726976,2023-01-17 23:30:00,Brazil,Campeonato Paulista,Mirassol - Inter De Limeira,10x10bet,1.62,1xBet,3.8,BetVictor,7.0,29,1.55,3.67,6.13,0.0325382789298909,0.1063087286107529,0.3273258493501457,1.55,3.7,6.2,/soccer/brazil/campeonato-paulista/mirassol-internacional-de-limeira-6u82j61e/
2023-01-17 20:51:06.354558,2023-01-17 23:30:00,Brazil,Copa Sao Paulo de juniores,Ibrachina U20 - Fortaleza U20,1xBet,2.84,10x10bet,3.45,Unibet,2.65,24,2.63,3.25,2.43,0.1317925295050267,0.0842274945212864,0.0908056150368589,2.615,3.25,2.425,/soccer/brazil/copa-sao-paulo-de-juniores/ibrachina-fortaleza-KrYn8QjP/
2023-01-17 20:51:22.127964,2023-01-18 00:00:00,Brazil,Campeonato Paranaense,Maringa FC - Rio Branco PR,10x10bet,1.41,GGBET,4.45,10x10bet,9.3,26,1.34,4.18,8.44,0.0289664159750195,0.1457123899732483,0.5132406612217713,1.33,4.2,8.5,/soccer/brazil/campeonato-paranaense/maringa-fc-rio-branco-pr-fmNvtNct/
2023-01-17 20:51:25.708140,2023-01-18 00:00:00,Brazil,Campeonato Paulista A2,Ponte Preta - Sao Caetano,10x10bet,1.47,Curebet,4.5,BetVictor,9.5,25,1.39,4.14,7.21,0.0312409987036265,0.1667573086854067,0.680855226902166,1.39,4.1,7.0,/soccer/brazil/campeonato-paulista-a2/ponte-preta-sao-caetano-K4m1mpq9/
2023-01-17 20:51:29.276732,2023-01-18 00:00:00,Brazil,Campeonato Pernambucano,Salgueiro - Sport Recife,10x10bet,5.7,10x10bet,3.6,Marsbet,1.74,28,4.97,3.39,1.67,0.3283778544696984,0.1042777638848106,0.0359917791066974,4.925000000000001,3.385,1.68,/soccer/brazil/campeonato-pernambucano/salgueiro-sport-recife-bPalk8Pe/
2023-01-17 20:51:32.745459,2023-01-18 00:00:00,World,Club Friendly,Penarol (Uru) - San Lorenzo (Arg),Betsafe,2.1,BC.Game,3.15,1xBet,4.14,28,2.0,3.03,3.76,0.0600722354285884,0.0807079643542326,0.2391833469733788,2.0,3.045,3.75,/soccer/world/club-friendly/penarol-san-lorenzo-4vA4MoOL/
2023-01-17 20:51:36.306387,2023-01-18 00:05:00,Mexico,Liga de Expansion MX,Tlaxcala - Zacatecas Mineros,BetInAsia,2.98,10x10bet,3.35,Unibet,2.48,29,2.8,3.16,2.4,0.0840318721029823,0.0929065606568216,0.0423983711799853,2.8,3.13,2.4,/soccer/mexico/liga-de-expansion-mx/tlaxcala-zacatecas-mineros-bB8h5ks6/
2023-01-17 20:51:40.373686,2023-01-17 01:30:00,Jamaica,Premier League,Waterhouse - Tivoli,10x10bet,2.01,BC.Game,3.15,1xBet,5.07,29,1.87,3.02,4.25,0.0588938867199689,0.0775087736202128,0.2369138677604534,1.86,3.0,4.2,/soccer/jamaica/premier-league/waterhouse-tivoli-SKVJtvQ8/
2023-01-17 20:51:43.906747,2023-01-17 01:30:00,World,Club Friendly,Nacional (Uru) - Belgrano (Arg),10x10bet,2.46,1xBet,3.12,10x10bet,3.41,18,2.34,2.86,3.14,0.0545152600676812,0.1024770374760929,0.1588228300907168,2.34,2.88,3.15,/soccer/world/club-friendly/club-nacional-ca-belgrano-de-cordoba-bPF0wjAn/
2023-01-17 20:51:48.167674,2023-01-17 01:45:00,Brazil,Copa Sao Paulo de juniores,Mirassol U20 - Palmeiras U20,10x10bet,8.7,10x10bet,5.4,1xBet,1.4,26,7.55,4.84,1.32,0.6401235319019873,0.2380122939492956,0.0360308874727088,7.5,4.85,1.33,/soccer/brazil/copa-sao-paulo-de-juniores/mirassol-palmeiras-UajnZuGF/
2023-01-17 20:51:52.141278,2023-01-17 02:00:00,Mexico,Liga MX Women,Club America W - Puebla W,Unibet,1.14,BetInAsia,9.76,BetInAsia,37.24,23,1.09,8.19,20.34,0.0197527246810444,0.8889302421592656,7.478091074917697,1.09,8.25,17.5,/soccer/mexico/liga-mx-women/club-america-puebla-GKv5RZGS/
2023-01-17 20:51:56.389370,2023-01-17 02:06:00,Mexico,Liga MX Women,Monterrey W - Santos Laguna W,1xBet,1.22,10x10bet,7.0,10x10bet,13.0,22,1.19,6.22,11.09,0.0199844981245278,0.3447915288215582,1.2284526314712323,1.185,6.0,11.0,/soccer/mexico/liga-mx-women/monterrey-santos-laguna-htWWMgPq/
2023-01-17 20:52:01.824456,2023-01-17 04:00:00,Mexico,Liga MX Women,Mazatlan FC W - Atlas W,Betfair,7.0,Betway,5.25,1xBet,1.46,23,6.17,4.85,1.37,0.3577095800608321,0.2172486488458117,0.052950738600481,6.18,4.85,1.37,/soccer/mexico/liga-mx-women/mazatlan-fc-atlas-n3VzMDvj/
